rxn_id,enz,sub,bigg,mnx,Temp_C,Temp_K
AP4AHNo1,P05637,"P1,P4-Bis(5'-adenosyl) tetraphosphate",ap4a,MNXM1089,48.75,321.9
AP4AHNo1,P05637,"P1,P4-Bis(5'-adenosyl) tetraphosphate",ap4a,MNXM1089,55.0,328.15
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,5.0,278.15
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,11.25,284.4
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,17.5,290.65
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,23.75,296.9
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,30.0,303.15
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,36.25,309.4
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,42.5,315.65
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,48.75,321.9
AP5AHNo1,P05637,"P1,P5-Bis(5'-adenosyl) pentaphosphate",ap5a,MNXM2412,55.0,328.15
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,5.0,278.15
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,11.25,284.4
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,17.5,290.65
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,23.75,296.9
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,30.0,303.15
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,36.25,309.4
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,42.5,315.65
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,48.75,321.9
AIRC2No1,P09029,5-amino-1-(5-phospho-D-ribosyl)imidazole,air,MNXM162266,55.0,328.15
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,5.0,278.15
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,11.25,284.4
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,17.5,290.65
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,23.75,296.9
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,30.0,303.15
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,36.25,309.4
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,42.5,315.65
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,48.75,321.9
GAPDNo1,P0A9B2,Glyceraldehyde 3-phosphate,g3p,MNXM74,55.0,328.15
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,5.0,278.15
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,11.25,284.4
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,17.5,290.65
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,23.75,296.9
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,30.0,303.15
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,36.25,309.4
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,42.5,315.65
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,48.75,321.9
MI1PPNo1,P0ADG4,1D-myo-Inositol 1-phosphate,mi1p__D,MNXM646,55.0,328.15
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,5.0,278.15
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,11.25,284.4
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,17.5,290.65
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,23.75,296.9
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,30.0,303.15
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,36.25,309.4
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,42.5,315.65
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,48.75,321.9
MCITSNo1,P31660,Propanoyl-CoA,ppcoa,MNXM86,55.0,328.15
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,5.0,278.15
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,11.25,284.4
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,17.5,290.65
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,23.75,296.9
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,30.0,303.15
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,36.25,309.4
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,42.5,315.65
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,48.75,321.9
PPAKrNo1,P11868,Propanoyl phosphate,ppap,MNXM1499,55.0,328.15
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,5.0,278.15
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,11.25,284.4
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,17.5,290.65
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,23.75,296.9
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,30.0,303.15
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,36.25,309.4
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,42.5,315.65
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,48.75,321.9
HEX1No1,P0A6V8,D-Glucose,glc__D,MNXM41,55.0,328.15
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,5.0,278.15
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,11.25,284.4
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,17.5,290.65
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,23.75,296.9
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,30.0,303.15
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,36.25,309.4
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,42.5,315.65
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,48.75,321.9
GNDNo1,P00350,6-Phospho-D-gluconate,6pgc,MNXM325,55.0,328.15
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,5.0,278.15
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,11.25,284.4
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,17.5,290.65
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,23.75,296.9
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,30.0,303.15
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,36.25,309.4
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,42.5,315.65
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,48.75,321.9
TAUDONo1,P37610,2-Oxoglutarate,akg,MNXM20,55.0,328.15
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,5.0,278.15
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,11.25,284.4
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,17.5,290.65
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,23.75,296.9
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,30.0,303.15
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,36.25,309.4
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,42.5,315.65
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,48.75,321.9
PPM2No1,P0A6K6,2-Deoxy-D-ribose 1-phosphate,2dr1p,MNXM789,55.0,328.15
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,5.0,278.15
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,11.25,284.4
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,17.5,290.65
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,23.75,296.9
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,30.0,303.15
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,36.25,309.4
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,42.5,315.65
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,48.75,321.9
MOAT2No1,P0AC75,KDO-lipid IV(A),kdolipid4,MNXM1206,55.0,328.15
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,5.0,278.15
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,11.25,284.4
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,17.5,290.65
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,23.75,296.9
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,30.0,303.15
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,36.25,309.4
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,42.5,315.65
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,48.75,321.9
G6PDH2rNo1,P0AC53,D-Glucose 6-phosphate,g6p,MNXM160,55.0,328.15
ME2No1,P76558,L-Malate,mal__L,MNXM98,5.0,278.15
ME2No1,P76558,L-Malate,mal__L,MNXM98,11.25,284.4
ME2No1,P76558,L-Malate,mal__L,MNXM98,17.5,290.65
ME2No1,P76558,L-Malate,mal__L,MNXM98,23.75,296.9
ME2No1,P76558,L-Malate,mal__L,MNXM98,30.0,303.15
ME2No1,P76558,L-Malate,mal__L,MNXM98,36.25,309.4
ME2No1,P76558,L-Malate,mal__L,MNXM98,42.5,315.65
ME2No1,P76558,L-Malate,mal__L,MNXM98,48.75,321.9
ME2No1,P76558,L-Malate,mal__L,MNXM98,55.0,328.15
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,5.0,278.15
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,11.25,284.4
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,17.5,290.65
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,23.75,296.9
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,30.0,303.15
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,36.25,309.4
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,42.5,315.65
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,48.75,321.9
ARGSLNo1,P11447,N(omega)-(L-Arginino)succinate,argsuc,MNXM722743,55.0,328.15
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,5.0,278.15
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,11.25,284.4
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,17.5,290.65
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,23.75,296.9
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,30.0,303.15
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,36.25,309.4
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,42.5,315.65
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,48.75,321.9
CBPSNo1,P00968,L-Glutamine,gln__L,MNXM37,55.0,328.15
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,5.0,278.15
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,11.25,284.4
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,17.5,290.65
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,23.75,296.9
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,30.0,303.15
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,36.25,309.4
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,42.5,315.65
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,48.75,321.9
GLU5KNo1,P0A7B5,L-Glutamate,glu__L,MNXM89557,55.0,328.15
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,5.0,278.15
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,11.25,284.4
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,17.5,290.65
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,23.75,296.9
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,30.0,303.15
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,36.25,309.4
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,42.5,315.65
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,48.75,321.9
IPPSNo1,P09151,Acetyl-CoA,accoa,MNXM21,55.0,328.15
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,5.0,278.15
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,11.25,284.4
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,17.5,290.65
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,23.75,296.9
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,30.0,303.15
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,36.25,309.4
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,42.5,315.65
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,48.75,321.9
ACOATANo1,P0A6A8,Acetyl-CoA,accoa,MNXM21,55.0,328.15
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,5.0,278.15
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,11.25,284.4
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,17.5,290.65
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,23.75,296.9
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,30.0,303.15
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,36.25,309.4
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,42.5,315.65
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,48.75,321.9
MOHMTNo1,P31057,"5,10-Methylenetetrahydrofolate",mlthf,MNXM183,55.0,328.15
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,5.0,278.15
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,11.25,284.4
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,17.5,290.65
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,23.75,296.9
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,30.0,303.15
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,36.25,309.4
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,42.5,315.65
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,48.75,321.9
MLTG2No1,P21517,Maltotetraose,maltttr,MNXM5663,55.0,328.15
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,5.0,278.15
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,11.25,284.4
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,17.5,290.65
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,23.75,296.9
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,30.0,303.15
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,36.25,309.4
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,42.5,315.65
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,48.75,321.9
MLTG1No1,P21517,Maltotriose,malttr,MNXM468,55.0,328.15
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,5.0,278.15
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,11.25,284.4
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,17.5,290.65
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,23.75,296.9
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,30.0,303.15
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,36.25,309.4
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,42.5,315.65
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,48.75,321.9
AMALT3No1,P15977,Maltopentaose,maltpt,MNXM1538,55.0,328.15
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,5.0,278.15
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,11.25,284.4
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,17.5,290.65
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,23.75,296.9
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,30.0,303.15
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,36.25,309.4
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,42.5,315.65
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,48.75,321.9
MLTP3No1,P00490,Maltoheptaose,malthp,MNXM61025,55.0,328.15
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,5.0,278.15
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,11.25,284.4
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,17.5,290.65
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,23.75,296.9
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,30.0,303.15
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,36.25,309.4
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,42.5,315.65
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,48.75,321.9
SPODMNo1,P00448,Superoxide anion,o2s,MNXM330,55.0,328.15
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,5.0,278.15
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,11.25,284.4
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,17.5,290.65
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,23.75,296.9
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,30.0,303.15
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,36.25,309.4
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,42.5,315.65
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,48.75,321.9
SPODMNo2,P0AGD3,Superoxide anion,o2s,MNXM330,55.0,328.15
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,5.0,278.15
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,11.25,284.4
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,17.5,290.65
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,23.75,296.9
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,30.0,303.15
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,36.25,309.4
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,42.5,315.65
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,48.75,321.9
AHCYSNSNo1,P0AF12,S-Adenosyl-L-homocysteine,ahcys,MNXM19,55.0,328.15
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,5.0,278.15
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,11.25,284.4
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,17.5,290.65
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,23.75,296.9
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,30.0,303.15
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,36.25,309.4
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,42.5,315.65
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,48.75,321.9
ACNMLNo1,P0A6L4,N-Acetylneuraminate,acnam,MNXM227,55.0,328.15
TMKNo1,P75948,Thiamin,thm,MNXM161565,5.0,278.15
TMKNo1,P75948,Thiamin,thm,MNXM161565,11.25,284.4
TMKNo1,P75948,Thiamin,thm,MNXM161565,17.5,290.65
TMKNo1,P75948,Thiamin,thm,MNXM161565,23.75,296.9
TMKNo1,P75948,Thiamin,thm,MNXM161565,30.0,303.15
TMKNo1,P75948,Thiamin,thm,MNXM161565,36.25,309.4
TMKNo1,P75948,Thiamin,thm,MNXM161565,42.5,315.65
TMKNo1,P75948,Thiamin,thm,MNXM161565,48.75,321.9
TMKNo1,P75948,Thiamin,thm,MNXM161565,55.0,328.15
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,5.0,278.15
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,11.25,284.4
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,17.5,290.65
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,23.75,296.9
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,30.0,303.15
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,36.25,309.4
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,42.5,315.65
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,48.75,321.9
GMPSNo1,P04079,Xanthosine 5'-phosphate,xmp,MNXM298,55.0,328.15
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,5.0,278.15
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,11.25,284.4
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,17.5,290.65
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,23.75,296.9
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,30.0,303.15
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,36.25,309.4
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,42.5,315.65
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,48.75,321.9
UDPGDNo1,P76373,UDPglucose,udpg,MNXM722710,55.0,328.15
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,5.0,278.15
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,11.25,284.4
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,17.5,290.65
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,23.75,296.9
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,30.0,303.15
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,36.25,309.4
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,42.5,315.65
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,48.75,321.9
SERASrNo1,P11454,L-Serine,ser__L,MNXM53,55.0,328.15
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,5.0,278.15
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,11.25,284.4
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,17.5,290.65
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,23.75,296.9
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,30.0,303.15
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,36.25,309.4
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,42.5,315.65
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,48.75,321.9
GLCRDNo1,Q46915,D-Glucarate,glcr,MNXM744,55.0,328.15
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,5.0,278.15
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,11.25,284.4
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,17.5,290.65
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,23.75,296.9
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,30.0,303.15
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,36.25,309.4
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,42.5,315.65
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,48.75,321.9
GLCRDNo2,P0AES2,D-Glucarate,glcr,MNXM744,55.0,328.15
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,5.0,278.15
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,11.25,284.4
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,17.5,290.65
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,23.75,296.9
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,30.0,303.15
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,36.25,309.4
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,42.5,315.65
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,48.75,321.9
PPPNDONo1,P0ABR5,Phenylpropanoate,pppn,MNXM1403,55.0,328.15
CHRPLNo1,P26602,Chorismate,chor,MNXM337,5.0,278.15
CHRPLNo1,P26602,Chorismate,chor,MNXM337,11.25,284.4
CHRPLNo1,P26602,Chorismate,chor,MNXM337,17.5,290.65
CHRPLNo1,P26602,Chorismate,chor,MNXM337,23.75,296.9
CHRPLNo1,P26602,Chorismate,chor,MNXM337,30.0,303.15
CHRPLNo1,P26602,Chorismate,chor,MNXM337,36.25,309.4
CHRPLNo1,P26602,Chorismate,chor,MNXM337,42.5,315.65
CHRPLNo1,P26602,Chorismate,chor,MNXM337,48.75,321.9
